Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
United States,USA,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,-90110.50625,92014.92625,90579.74375,92328.68,104390.4,89818.82625,112316.15,129745.0938,136714.6031,143937.0938,134115.6,140749.0031,130211.3,157170.5,154457.8969,159184.0969,154790.1969,-2819.196875,196775.4031,160964.0031,210964.6,201998.7,187464.0969,219513.3063,220773.6969,169692.4063,220322.7938,210277.3063,235105.4,289693.3031,276514.7063,189625.6938,419346.8938,361968.6063,563098.2969,496922.9063,437727.5969,488181.5,195822.2938,580952.3517,424330.8691,431395.5132,448686.2615,,,,,,,
Uzbekistan,UZB,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,10730.95497,10773.74465,11063.62287,11880.4932,12653.25157,-26476.85234,-23020.63795,-23951.14412,-24903.62793,-27366.82212,-36652.2062,-39211.20843,-41002.73636,-42906.56303,-45199.8076,-48026.19372,-49837.06064,-52134.95566,-52732.73613,-53928.57538,2584.643843,2509.643747,2509.514091,2597.415007,1123.619062,1094.836515,1253.53899,1049.168932,10.57901641,747.5975398,-1222.403785,-397.841918,-154.7858398,1182.811517,596.7638437,-265.4605031,67.07620781,-1001.610106,7133.563867,8234.522833,6916.978719,6385.755872,258.4420854,,,,,,,
St. Vincent and the Grenadines,VCT,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,-13.15285996,-13.08402448,-13.47619053,-15.03156814,-16.12812788,-20.76364942,-22.01554993,-21.51538969,-23.5476743,-22.32842857,-33.5315689,-8.56700412,-4.451603231,8.697532872,-3.407587369,-17.87192544,-32.32066709,-51.18784453,-48.12762768,-45.01479035,-45.78678135,-48.30465118,-47.18752587,-54.81211344,-44.17602399,-40.12322596,-43.57990642,-62.22440778,-63.41606313,-59.48396504,-74.41996256,-81.9630918,-64.22866104,-62.97137316,-58.09289342,-50.69999431,-43.21859386,-49.47331341,-41.13428612,,-50.72580367,-52.74918762,-46.50052166,,,,,,,
"Venezuela, RB",VEN,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,34608.80991,24685.72487,29929.63201,25357.29971,27282.75658,30764.75987,35420.05728,27889.01196,33623.40918,36030.94385,38924.76357,35799.48154,37555.90068,38649.84307,31687.73604,33760.81328,35775.02256,43895.32256,36974.35596,37915.02695,43047.87461,41111.56727,42945.63736,46125.99959,33872.5566,36824.41723,39086.8509,40668.59789,62853.33252,32373.3584,39094.21904,44199.46816,21800.15186,73201.01836,44575.9832,21053.60566,18192.7126,52213.6418,9882.980762,8221.245628,-31.42593378,27891.10624,11261.67107,,,,,,,
British Virgin Islands,VGB,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,2.16131611,2.129199276,2.247439026,2.173615921,2.016283861,2.220643131,2.081668502,2.320441908,2.033592351,1.963065746,1.315643456,27.10024249,28.80606138,40.10498699,32.5435583,17.78851441,10.69591696,,8.659733061,7.337749715,5.876018231,5.33202159,6.04519966,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,-8.88E-16,0,2.66E-15,8.88E-16,3.55E-15,-1.78E-15,0,-3.55E-15,0,1.78E-15,-1.78E-15,0,5.33E-15,3.55E-15,0,1.78E-15,-1.78E-15,-5.33E-15,5.33E-15,5.33E-15,3.55E-15,-1.78E-15,5.33E-15,-1.78E-15,-1.78E-15,-3.55E-15,5.33E-15,0,-1.78E-15,1.78E-15,1.33E-15,3.55E-15,2.66E-15,-1.33E-15,-6.22E-15,-1.78E-15,2.66E-15,8.88E-16,-5.33E-15,-2.31E-14,3.55E-14,-1.78E-14,4.80E-14,,,,,,,
Vietnam,VNM,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,986.7636275,1064.073707,1428.857528,1850.318357,1891.076112,2229.268532,2537.930048,2997.078946,2865.930683,2967.767875,3518.846861,3715.289651,3992.198941,4711.047037,4655.064915,4982.423759,5349.736803,3231.79266,5912.000215,6734.339873,6910.084793,6983.493061,7078.185875,6947.415439,5930.957254,5909.762363,5821.274691,5581.607395,43707.68184,33209.92578,5840.11875,5139.708672,13782.12871,12847.52969,28814.61016,16576.11211,10661.61844,16301.40254,600.9385938,-14129.88659,-20339.46778,-22691.22336,-2037.545914,,,,,,,
Vanuatu,VUT,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,23.78924367,23.74840092,24.21620306,25.34052253,32.5972477,24.58857608,20.32571226,12.30356844,-21.96716093,-6.081904888,46.8066197,31.85352755,34.14643382,29.71851667,11.08543188,42.90700006,42.90431737,36.33695653,58.88751799,53.26800369,60.43756954,45.00748315,26.0755656,27.81829863,20.33910576,17.84733247,17.09392407,26.64317854,23.6403479,26.47112616,16.08605728,12.8425976,9.225597897,5.530164177,1.921864695,1.130004405,-2.611261204,12.70628761,6.105129834,-2.744985205,-12.40026815,-17.82382448,-20.47788817,,,,,,,
World,WLD,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,4516068.269,3266672.5,3999660.245,3880678.153,3357341.942,3642854.067,3876927.293,4303459.166,4341088.008,4947684.263,5039591.311,4554855.966,6198927.505,5777582.687,4399866.831,4384983.486,4809115.749,6192204.716,4733214.194,4786910.752,5942282.757,6283196.447,7316673.189,5931631.435,6281247.456,5884579.529,5474536.74,8535265.968,9650383.646,6634381.793,5799276.995,5537906.147,7362802.437,7564466.769,7109195.194,7628335.271,7576561.965,7610294.114,6309781.743,5777527.424,7065398.103,7736040.428,7747217.71,,,,,,,
Samoa,WSM,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,6.405461169,6.905271546,9.537445391,8.04305402,13.05766161,8.243668092,7.233848198,5.915341313,-22.23359965,-7.272366378,31.04113384,1.453419274,28.11134838,13.0139911,-1.864550714,10.48525666,25.94937276,12.1885547,27.80094332,35.94974876,42.03326092,35.30888057,44.14026925,41.11271349,31.17540231,35.87627634,29.32675625,50.26994343,34.89500645,44.04645144,36.33892381,27.7723704,35.04155837,32.12785798,33.08894528,26.92820653,53.87100727,66.51997846,64.4904327,54.15974727,56.16016364,53.5216605,54.75676675,,,,,,,
Kosovo,XKX,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,0.585391235,0.867789917,3.225027466,5.798466797,3.388810425,5.137318115,5.779552002,6.250548096,8.485371094,15.01414673,10.6948584,12.49765503,10.68055298,16.21985474,11.32116577,7.093115234,6.116723633,-506.0575757,0.787984619,1.450961914,1.662922363,5.136324385,1.12302498,6.71475708,-18.60179451,-4.182512129,-3.005065918,9.151396406,129.4698975,168.9358398,58.42023926,-251.4820313,937.7993408,11.47265625,-505.294043,130.2117187,978.0155762,-487.775,67.58974609,-2091.12638,-541.7303737,4961.836228,6024.42572,,,,,,,
South Africa,ZAF,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,20251.47992,18720.16055,12036.9118,11788.44313,9676.354297,9482.560781,8568.228594,8524.653359,6808.431094,9571.252617,8715.925117,2512.971211,2967.409414,3059.899531,,,,,,,4614.76057,4049.934172,10331.48861,2359.820109,3159.857531,5132.225438,3965.706609,3753.960297,51885.2707,44843.23008,29870.50801,39090.09766,41939.23711,33362.89063,24526.31992,36471.51719,13049.92969,14234.3625,,,,,,,,,,,,
Zambia,ZMB,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,154786.3051,93213.54935,98932.4942,105067.5404,92926.7996,107986.6887,96345.73254,109944.9834,115847.4537,150429.4616,127161.6627,112614.7628,126413.4786,127455.8023,102310.8746,103447.2828,96170.08855,128946.0937,94815.50633,104673.1444,142576.6384,121015.5749,185856.5446,112382.5592,128411.2603,129395.0564,111988.8882,106952.7705,398759.1784,284077.8772,249122.9895,256241.572,258764.3574,313542.8294,325213.7766,348226.0794,268872.1126,295497.1651,305248.1719,249600.4927,302802.9623,302497.0267,301825.8133,,,,,,,
Zimbabwe,ZWE,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,-354.9210352,-324.3731641,-212.7210205,-171.6712158,21.55297852,47.24982666,36.8182373,69.71387939,308.3869531,349.4228857,375.702854,425.9831323,453.6241003,491.5241724,550.7190356,571.8328857,625.9430664,-2685.186108,705.9899902,754.2970825,802.9028564,814.2259282,807.1383311,826.2117729,838.4708555,869.9062319,867.4939888,878.6947256,46699.31521,33548.1719,22007.56577,28383.70808,22315.7644,22601.339,36180.7882,33103.09871,32455.28835,38020.3786,48308.30769,46752.2145,48880.04614,48428.26585,48485.8069,,,,,,,
